stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
MUR,2020-03-31,554557000.0,68348000.0,2963259000.0,597248000.0,4886149000.0,,1212358000.0,9753638000.0,-701984000.0,210127000.0,864751000.0,407753000.0,239789000.0,-2393690000.0,,1569701000.0,6159808000.0,88448000.0,195101000.0,11205785000.0,31960000.0,29662000.0,4886149000.0,6107482000.0,924930000.0,,,,212154000.0
MUR,2019-12-31,602096000.0,76123000.0,2803381000.0,426684000.0,5467460000.0,,974327000.0,10568036000.0,-574161000.0,129287000.0,942789000.0,306760000.0,176141000.0,-2291378000.0,,1646399000.0,6614304000.0,123864000.0,195089000.0,11718504000.0,71662000.0,41501000.0,5467460000.0,5913893000.0,949445000.0,,,,337151000.0
MUR,2019-09-30,575461000.0,79441000.0,2771060000.0,358155000.0,5676650000.0,,1144626000.0,10497950000.0,-562827000.0,94592000.0,932860000.0,434899000.0,141091000.0,-2186058000.0,,1588553000.0,6726316000.0,232773000.0,195083000.0,11783667000.0,36772000.0,46499000.0,5676650000.0,5757847000.0,941309000.0,,,,349170000.0
MUR,2019-06-30,598466000.0,86701000.0,4178225000.0,369652000.0,4740013000.0,,2751892000.0,10632122000.0,-549045000.0,104368000.0,2202891000.0,326044000.0,152010000.0,-2066262000.0,,1580546000.0,5677248000.0,1920018000.0,195083000.0,13536024000.0,789996000.0,47642000.0,4740013000.0,8437480000.0,933944000.0,,,,358531000.0
MTX,2020-03-29,158000000.0,252000000.0,824900000.0,382700000.0,373900000.0,,897600000.0,1034600000.0,-328200000.0,23600000.0,381500000.0,214300000.0,131000000.0,-1010500000.0,805600000.0,450700000.0,1942600000.0,,1379800000.0,3069100000.0,120800000.0,,1379800000.0,1657100000.0,442800000.0,200300000.0,3800000.0,1800000.0,32200000.0
MTX,2019-12-31,163400000.0,253300000.0,830600000.0,376200000.0,392300000.0,,919200000.0,1097600000.0,-290400000.0,23000000.0,398500000.0,241600000.0,85000000.0,-950100000.0,807400000.0,405600000.0,1905700000.0,,4900000.0,3112600000.0,69200000.0,,1402700000.0,1678000000.0,442200000.0,203000000.0,1600000.0,2100000.0,31900000.0
MTX,2019-09-29,176000000.0,256900000.0,852000000.0,403800000.0,391100000.0,,920100000.0,1103400000.0,-279000000.0,23300000.0,409900000.0,213000000.0,90300000.0,-918700000.0,806800000.0,387000000.0,1878400000.0,,4900000.0,3125900000.0,117400000.0,,1402700000.0,1692300000.0,438100000.0,204800000.0,1500000.0,1800000.0,30900000.0
MTX,2019-06-30,188200000.0,258400000.0,880800000.0,411900000.0,375100000.0,,931100000.0,1116200000.0,-262800000.0,25400000.0,405600000.0,214500000.0,85400000.0,-891500000.0,807900000.0,395300000.0,1842200000.0,,4900000.0,3149400000.0,99100000.0,,1390900000.0,1727800000.0,435300000.0,207900000.0,5200000.0,2100000.0,30700000.0
WATT,2020-03-31,1038251.0,,,59173.0,18311376.0,,20375109.0,2373956.0,,,3248118.0,19963917.0,2410.0,,,,-271738396.0,,381.0,22751475.0,,,18311376.0,4440099.0,290049391.0,,,,
WATT,2019-12-31,1671519.0,,,63144.0,19012874.0,,22197464.0,2684100.0,,,4468907.0,21684089.0,2410.0,,,,-263140660.0,,333.0,24883974.0,,,19012874.0,5871100.0,282153201.0,,,,
WATT,2019-09-30,1305235.0,,,85500.0,21278035.0,,23482067.0,2995021.0,,,3591144.0,22800024.0,2410.0,,,,-253749262.0,,309.0,26479498.0,,,21278035.0,5201463.0,275026988.0,,,,
WATT,2019-06-30,1327261.0,,,47500.0,27214778.0,,29863321.0,914964.0,,,3565917.0,29208245.0,2410.0,,,,-245565035.0,,306.0,30780695.0,,,27214778.0,3565917.0,272779507.0,,,,
EPR,2020-03-31,97720000.0,,3868509000.0,86548000.0,2891080000.0,33897000.0,1365984000.0,5422360000.0,-755221000.0,,127783000.0,1225122000.0,387846000.0,-909578000.0,,84190000.0,,54314000.0,818000.0,7255340000.0,30063000.0,3100000.0,2936333000.0,4312825000.0,3845093000.0,45253000.0,,,
EPR,2019-12-31,105647000.0,,3107325000.0,100884000.0,2960965000.0,34317000.0,648890000.0,5445251000.0,-682582000.0,,135574000.0,528763000.0,404361000.0,-830017000.0,,87123000.0,,19018000.0,816000.0,6577511000.0,29927000.0,3500000.0,3005657000.0,3565672000.0,3834858000.0,43999000.0,,,
EPR,2019-09-30,115385000.0,,3107577000.0,132419000.0,2999535000.0,35222000.0,290683000.0,5820594000.0,-627192000.0,,144725000.0,115839000.0,445675000.0,-774627000.0,,89797000.0,,42425000.0,813000.0,6633290000.0,29340000.0,3900000.0,3040651000.0,3586457000.0,3814465000.0,41116000.0,,,
EPR,2019-06-30,121329000.0,,3221309000.0,140169000.0,3002750000.0,35658000.0,186787000.0,5899699000.0,-567139000.0,,150413000.0,6927000.0,582511000.0,-714282000.0,,78629000.0,,39691000.0,807000.0,6746655000.0,29084000.0,4300000.0,3044750000.0,3695723000.0,3758225000.0,42000000.0,,,
GWPH,2020-03-31,18345000.0,89056000.0,8443000.0,62209000.0,702095000.0,,672746000.0,146081000.0,-83051000.0,18123000.0,103472000.0,500935000.0,22640000.0,-83051000.0,6959000.0,2272000.0,-845924000.0,,573000.0,854377000.0,998000.0,,715005000.0,139372000.0,1643407000.0,,,570000.0,
GWPH,2019-12-31,9990000.0,85528000.0,9152000.0,48883000.0,719075000.0,,699636000.0,152681000.0,-68623000.0,18123000.0,117561000.0,536933000.0,22973000.0,-68623000.0,6959000.0,2279000.0,-837959000.0,,570000.0,882249000.0,1395000.0,,726034000.0,156215000.0,1632046000.0,,,595000.0,
GWPH,2019-09-30,6934000.0,69288000.0,8721000.0,41818000.0,712696000.0,,697984000.0,130599000.0,-87551000.0,8425000.0,95265000.0,554682000.0,12309000.0,-87551000.0,6959000.0,1906000.0,-813013000.0,,570000.0,847851000.0,399000.0,,719655000.0,128196000.0,1619649000.0,,,548000.0,
GWPH,2019-06-30,11757000.0,60042000.0,9136000.0,32113000.0,721933000.0,,697531000.0,126071000.0,-79768000.0,8726000.0,83948000.0,583683000.0,12216000.0,-79768000.0,6959000.0,126000.0,-799256000.0,,570000.0,842777000.0,320000.0,,728892000.0,113885000.0,1607346000.0,,,556000.0,
THG,2020-03-31,5783400000.0,,707500000.0,1271000000.0,2557800000.0,7368100000.0,3384900000.0,,70600000.0,,8833300000.0,143900000.0,879900000.0,-1470500000.0,178800000.0,,2344900000.0,1970000000.0,600000.0,12277400000.0,2537900000.0,,2736600000.0,9540800000.0,1861600000.0,465700000.0,,,
THG,2019-12-31,1794100000.0,,653400000.0,1260400000.0,2737400000.0,7546900000.0,3445900000.0,,152600000.0,,4955400000.0,215700000.0,851500000.0,-1332600000.0,178800000.0,,2410900000.0,1969800000.0,600000.0,12490500000.0,2533600000.0,,2916200000.0,9574300000.0,1837300000.0,467400000.0,,,
THG,2019-09-30,5603300000.0,,667800000.0,1298800000.0,2908000000.0,7792900000.0,3349600000.0,,153500000.0,,8826300000.0,157600000.0,831000000.0,-1173900000.0,178800000.0,,2423100000.0,1893200000.0,600000.0,12627200000.0,2574000000.0,,3086800000.0,9540400000.0,1837000000.0,474900000.0,,,
THG,2019-06-30,5531700000.0,,653100000.0,1229000000.0,2762300000.0,7395800000.0,3270400000.0,,108200000.0,,8536500000.0,179800000.0,858100000.0,-1220700000.0,178800000.0,,2328100000.0,1861600000.0,600000.0,12159900000.0,2441700000.0,,2941100000.0,9218800000.0,1833100000.0,456800000.0,,,
TTWO,2020-03-31,65684000.0,19108000.0,,674180000.0,1699712000.0,2759000.0,3493351000.0,286172000.0,-58376000.0,116676000.0,2038539000.0,1357664000.0,327018000.0,-878948000.0,386494000.0,218990000.0,1282085000.0,617793000.0,1359000.0,4948832000.0,1002664000.0,,2539244000.0,2409588000.0,2134748000.0,453038000.0,644003000.0,,
TTWO,2019-12-31,82491000.0,24426000.0,,721872000.0,1512872000.0,2759000.0,3435037000.0,280470000.0,-38487000.0,110831000.0,2096331000.0,1284861000.0,272204000.0,-859059000.0,391815000.0,229867000.0,1159363000.0,553569000.0,1358000.0,4879633000.0,1103431000.0,,2402035000.0,2477598000.0,2100373000.0,497348000.0,699269000.0,,
TTWO,2019-09-30,114946000.0,39293000.0,,939098000.0,1209204000.0,2066000.0,3388333000.0,248481000.0,-54462000.0,110167000.0,2290228000.0,762032000.0,203672000.0,-875034000.0,383778000.0,224331000.0,995721000.0,773808000.0,1356000.0,4815111000.0,1141700000.0,,2181763000.0,2633348000.0,2059720000.0,588781000.0,742613000.0,,
TTWO,2019-06-30,55379000.0,23847000.0,,414770000.0,993318000.0,1823000.0,2821079000.0,251252000.0,-43988000.0,108979000.0,1942006000.0,984625000.0,199059000.0,-864560000.0,391404000.0,212761000.0,923906000.0,682955000.0,1355000.0,4366222000.0,1007346000.0,,2086327000.0,2279895000.0,2025626000.0,701605000.0,557653000.0,,
TGEN,2020-03-31,5534971.0,7471346.0,,17132275.0,15394042.0,,26080041.0,5386228.0,,,12158320.0,921628.0,77761.0,,5281867.0,2604085.0,-34581501.0,,24850.0,38455462.0,2331832.0,,22108668.0,16272799.0,56665319.0,1432759.0,,,73995.0
TGEN,2019-12-31,5271756.0,6405229.0,,19991208.0,16392372.0,,27909147.0,5639899.0,,,13445568.0,877676.0,691941.0,,5281867.0,2680282.0,-33379114.0,,24849.0,41116635.0,2840919.0,,23268020.0,17763358.0,56622285.0,1593781.0,,,85257.0
TGEN,2019-09-30,6487743.0,7058466.0,,18108017.0,16851261.0,,26592044.0,5898660.0,,,11570327.0,780740.0,393179.0,,5281867.0,2801873.0,-32893550.0,,24843.0,39954322.0,1596416.0,,23705213.0,16136670.0,56573920.0,1572085.0,,,112439.0
TGEN,2019-06-30,6234846.0,6990697.0,,17458067.0,17406629.0,,26177250.0,6185081.0,,,10649607.0,1087970.0,557544.0,,5281867.0,2851434.0,-32307301.0,,24841.0,39756376.0,1832493.0,,24243130.0,15401955.0,56525590.0,1554634.0,,,111291.0
COHU,2020-03-28,53457000.0,134859000.0,346877000.0,111456000.0,-34429000.0,,453799000.0,97287000.0,-34959000.0,,163717000.0,171474000.0,21756000.0,-34959000.0,237997000.0,68325000.0,22755000.0,14344000.0,41686000.0,1072155000.0,53768000.0,,464884000.0,607271000.0,435402000.0,261316000.0,901000.0,3322000.0,
COHU,2019-12-28,48697000.0,130706000.0,346518000.0,127921000.0,-40916000.0,,439696000.0,104181000.0,-34030000.0,,148885000.0,155194000.0,9845000.0,-34030000.0,238669000.0,70358000.0,42517000.0,7488000.0,41395000.0,1077710000.0,18031000.0,,483072000.0,594638000.0,433190000.0,285319000.0,904000.0,3322000.0,
COHU,2019-09-28,48126000.0,133923000.0,344920000.0,126474000.0,-26638000.0,,431595000.0,104535000.0,-40260000.0,,139349000.0,145094000.0,17088000.0,-40260000.0,235903000.0,66547000.0,62320000.0,6402000.0,41265000.0,1071609000.0,20498000.0,,491753000.0,580212000.0,428428000.0,282488000.0,573000.0,3141000.0,
COHU,2019-06-29,54453000.0,137229000.0,341978000.0,134435000.0,-23872000.0,,442807000.0,107000000.0,-27019000.0,,146931000.0,143014000.0,15020000.0,-27019000.0,241466000.0,67373000.0,75115000.0,5244000.0,41100000.0,1103504000.0,21439000.0,,514805000.0,589055000.0,425609000.0,297211000.0,581000.0,3243000.0,
CRUS,2020-03-28,78412000.0,146725000.0,,153998000.0,908261000.0,283573000.0,650196000.0,299518000.0,-3469000.0,10052000.0,158637000.0,292119000.0,37872000.0,-3469000.0,287088000.0,74949000.0,-201681000.0,11752000.0,58000.0,1592677000.0,11888000.0,,1229779000.0,362898000.0,1434871000.0,34430000.0,22008000.0,,
CRUS,2019-12-28,98835000.0,137920000.0,,175937000.0,926843000.0,250162000.0,714601000.0,315738000.0,103000.0,9183000.0,178311000.0,342301000.0,34002000.0,103000.0,285904000.0,75356000.0,-157869000.0,17019000.0,59000.0,1647540000.0,15084000.0,,1259880000.0,387660000.0,1417587000.0,47133000.0,13098000.0,,
CRUS,2019-09-28,109374000.0,144829000.0,,217962000.0,838524000.0,238741000.0,652020000.0,321254000.0,-751000.0,9026000.0,192796000.0,221937000.0,31515000.0,-751000.0,285321000.0,79105000.0,-213274000.0,16275000.0,58000.0,1583631000.0,17915000.0,,1178625000.0,405006000.0,1392592000.0,54780000.0,22563000.0,,
CRUS,2019-06-29,60408000.0,146317000.0,,111497000.0,768384000.0,205079000.0,564075000.0,328077000.0,372000.0,9394000.0,131206000.0,198077000.0,24019000.0,372000.0,286370000.0,84480000.0,-258899000.0,28325000.0,58000.0,1470116000.0,16674000.0,,1117250000.0,352866000.0,1375719000.0,62496000.0,52350000.0,,
TLF,2019-03-31,897196.0,30564322.0,,456537.0,58717882.0,,50683420.0,20331977.0,-1223365.0,,7990750.0,12679373.0,379661.0,-13869832.0,956945.0,1258721.0,66188614.0,446071.0,27234.0,72367836.0,303492.0,,59690660.0,12677176.0,7344644.0,15833.0,,,
TLF,2018-12-31,1215490.0,33867276.0,,408170.0,58489039.0,,60135237.0,14399297.0,-1510660.0,,6902654.0,24070351.0,634335.0,-13442510.0,954765.0,1556493.0,65716761.0,544686.0,27232.0,76140134.0,1941057.0,,59460304.0,16679830.0,7158821.0,16500.0,,,
TLF,2018-09-30,1441975.0,40720630.0,,418612.0,59911944.0,,60044744.0,14974328.0,-1116745.0,,6128242.0,16814972.0,669208.0,-12390567.0,960304.0,1467481.0,66345110.0,742417.0,27193.0,76665750.0,163285.0,,60889414.0,15776336.0,6907678.0,17166.0,,,
TLF,2018-06-30,1223522.0,38020269.0,,496255.0,59892529.0,,59155257.0,14999163.0,-1234910.0,,6827360.0,18955328.0,654256.0,-12508680.0,958464.0,1474675.0,66466644.0,308461.0,27193.0,75785223.0,152543.0,,60869076.0,14916147.0,6883919.0,18083.0,,,
ICUI,2020-03-31,86348000.0,311604000.0,,202071000.0,1138289000.0,,1002175000.0,506054000.0,-28912000.0,21904000.0,357301000.0,419557000.0,71146000.0,-30485000.0,30767000.0,38018000.0,738616000.0,27557000.0,2083000.0,1816979000.0,43165000.0,,1375893000.0,441086000.0,665679000.0,206837000.0,21431000.0,,
ICUI,2019-12-31,128629000.0,337640000.0,,206641000.0,1134591000.0,,882197000.0,490550000.0,-15402000.0,27998000.0,248468000.0,268670000.0,76982000.0,-15559000.0,31245000.0,37774000.0,721782000.0,24676000.0,2074000.0,1692382000.0,41882000.0,,1377244000.0,315138000.0,668947000.0,211408000.0,25342000.0,,
ICUI,2019-09-30,125355000.0,343715000.0,,214828000.0,1197672000.0,,944489000.0,479874000.0,-22582000.0,23242000.0,255411000.0,315949000.0,70758000.0,-22582000.0,11019000.0,12247000.0,701141000.0,30570000.0,2067000.0,1637784000.0,48744000.0,,1340335000.0,297449000.0,659709000.0,131644000.0,22150000.0,,
ICUI,2019-06-30,131190000.0,329955000.0,,234820000.0,1172629000.0,,929616000.0,473707000.0,-14674000.0,28145000.0,259962000.0,291867000.0,72342000.0,-16324000.0,11181000.0,14975000.0,674578000.0,28889000.0,2067000.0,1622917000.0,49824000.0,,1317864000.0,305053000.0,657543000.0,134054000.0,23016000.0,,
CLSN,2020-03-31,2856378.0,,7623738.0,1842037.0,-1788203.0,,18876700.0,1713738.0,3813.0,,7430184.0,5746184.0,349447.0,-81375.0,1976101.0,6633983.0,-295573658.0,1401024.0,292574.0,38936624.0,805000.0,,16208536.0,22728088.0,311570995.0,16020638.0,9887455.0,,
CLSN,2019-12-31,2862949.0,,7963449.0,21369.0,-3494533.0,,16235198.0,1837003.0,42778.0,,7894457.0,6875273.0,2152598.0,-42410.0,1976101.0,6717709.0,-290516780.0,1352670.0,232562.0,38278367.0,975440.0,,14559035.0,23719332.0,304885663.0,16077467.0,7985886.0,,
CLSN,2019-09-30,3935750.0,,9126739.0,26971.0,-2650847.0,,20111105.0,1951915.0,34075.0,,7789008.0,8522086.0,390433.0,-51113.0,1976101.0,6943843.0,-287414021.0,1271670.0,220028.0,40563850.0,1087635.0,,15459550.0,25104300.0,302704656.0,16134296.0,10290378.0,,
CLSN,2019-06-30,3392593.0,,9608761.0,65673.0,664485.0,,23053049.0,1996553.0,94576.0,,6648616.0,6013318.0,370210.0,9388.0,1976101.0,7154725.0,-281937214.0,1271670.0,210026.0,43587038.0,1561448.0,,18831711.0,24755327.0,300549511.0,16191125.0,15702388.0,,
RESN,2020-03-31,1087000.0,,,5000.0,27033000.0,,30125000.0,4022000.0,10000.0,,5434000.0,29589000.0,218000.0,10000.0,840000.0,,-130497000.0,,52000.0,36890000.0,1469000.0,,29558000.0,7332000.0,159993000.0,1685000.0,,,
RESN,2019-12-31,1100000.0,,,78000.0,7349000.0,,11141000.0,4381000.0,1000.0,,6332000.0,10688000.0,218000.0,1000.0,831000.0,,-122492000.0,,33000.0,18147000.0,1731000.0,,9756000.0,8391000.0,132214000.0,1576000.0,,,
RESN,2019-09-30,948000.0,,,2006000.0,13665000.0,,16931000.0,4352000.0,-25000.0,,5680000.0,14663000.0,279000.0,-25000.0,808000.0,,-114646000.0,,32000.0,23881000.0,2109000.0,,15984000.0,7897000.0,130623000.0,1511000.0,,,
RESN,2019-06-30,759000.0,,,57000.0,9888000.0,,10961000.0,4549000.0,-9000.0,,3529000.0,6065000.0,279000.0,-9000.0,823000.0,,-107199000.0,,28000.0,18057000.0,187000.0,,12156000.0,5901000.0,119336000.0,1445000.0,,,
CLRO,2020-03-31,2475000.0,10350000.0,,4575000.0,27203000.0,1095000.0,22204000.0,3298000.0,-233000.0,,5405000.0,2855000.0,10338000.0,-233000.0,,140000.0,-15730000.0,,17000.0,52346000.0,207000.0,,42614000.0,9732000.0,58560000.0,15411000.0,3342000.0,,
CLRO,2019-12-31,2871000.0,11441000.0,,5468000.0,30469000.0,1517000.0,25183000.0,3503000.0,-176000.0,,6249000.0,4064000.0,10898000.0,-176000.0,,140000.0,-13883000.0,,17000.0,55110000.0,367000.0,,44478000.0,10632000.0,58520000.0,14009000.0,3026000.0,,
CLRO,2019-09-30,1735000.0,11689000.0,,6319000.0,33375000.0,2243000.0,27296000.0,3646000.0,-172000.0,,4826000.0,2010000.0,7340000.0,-172000.0,,195000.0,-11898000.0,,17000.0,53134000.0,227000.0,,45984000.0,7150000.0,58037000.0,12609000.0,1640000.0,,
CLRO,2019-06-30,1979000.0,12258000.0,,6491000.0,36165000.0,6854000.0,25395000.0,3880000.0,-44000.0,,5031000.0,2352000.0,7907000.0,-44000.0,,571000.0,-9922000.0,,17000.0,55907000.0,239000.0,,48036000.0,7871000.0,57985000.0,11871000.0,3092000.0,,
PCRX,2020-03-31,15850000.0,59666000.0,310078000.0,40588000.0,172069000.0,41220000.0,431594000.0,145718000.0,-1046000.0,,80313000.0,54589000.0,,-1046000.0,99547000.0,16762000.0,-391239000.0,,42000.0,821379000.0,15778000.0,,374037000.0,447342000.0,766280000.0,102421000.0,263875000.0,,
PCRX,2019-12-31,12799000.0,58296000.0,306045000.0,47530000.0,151010000.0,74798000.0,408557000.0,142805000.0,322000.0,,107673000.0,78228000.0,,322000.0,99547000.0,21465000.0,-399398000.0,,42000.0,831065000.0,21538000.0,,354944000.0,476121000.0,753978000.0,104387000.0,213722000.0,,
PCRX,2019-09-30,16064000.0,60238000.0,302081000.0,42573000.0,140261000.0,82129000.0,378847000.0,140612000.0,447000.0,,95838000.0,85139000.0,,447000.0,99547000.0,24526000.0,-394510000.0,,42000.0,807489000.0,13729000.0,,346162000.0,461327000.0,740183000.0,106354000.0,180505000.0,,
PCRX,2019-06-30,13347000.0,52697000.0,298185000.0,41147000.0,132792000.0,42390000.0,394609000.0,141986000.0,500000.0,,83004000.0,59737000.0,,500000.0,100538000.0,25963000.0,-388423000.0,,42000.0,787843000.0,11578000.0,,341650000.0,446193000.0,729531000.0,108320000.0,232502000.0,,
BOOM,2020-03-31,29020000.0,61445000.0,10406000.0,51011000.0,168490000.0,,138441000.0,116723000.0,-26643000.0,3902000.0,63093000.0,16451000.0,8577000.0,-35130000.0,,12298000.0,121224000.0,,763000.0,268940000.0,14916000.0,,173689000.0,95251000.0,86832000.0,5199000.0,,3125000.0,
BOOM,2019-12-31,34758000.0,53728000.0,11147000.0,60855000.0,166261000.0,,144353000.0,118657000.0,-25803000.0,3836000.0,71423000.0,20353000.0,8531000.0,-33256000.0,,12933000.0,119002000.0,,756000.0,277421000.0,16928000.0,,172141000.0,105280000.0,85639000.0,5880000.0,,3125000.0,
BOOM,2019-09-30,24306000.0,58923000.0,25010000.0,71689000.0,160825000.0,,152001000.0,113944000.0,-36591000.0,3431000.0,63958000.0,12183000.0,3619000.0,-44034000.0,,10284000.0,126156000.0,,756000.0,275815000.0,14856000.0,,167076000.0,108739000.0,84198000.0,6251000.0,,3125000.0,
BOOM,2019-06-30,36179000.0,59980000.0,32744000.0,76800000.0,156126000.0,,158311000.0,115668000.0,-33895000.0,3656000.0,70332000.0,14881000.0,3830000.0,-41215000.0,,9101000.0,121107000.0,,756000.0,285184000.0,11794000.0,,163501000.0,121683000.0,82853000.0,7375000.0,,3125000.0,
DLNG,2020-03-31,,,641805000.0,,191094000.0,,75097000.0,908791000.0,,,20537000.0,70050000.0,2869000.0,,,6631000.0,,,191094000.0,986757000.0,20537000.0,,191094000.0,668973000.0,,,,,-24000.0
DLNG,2019-12-31,,,607672000.0,,187021000.0,,18172000.0,916697000.0,,,64635000.0,16206000.0,54318000.0,,,3173000.0,,,187021000.0,989187000.0,9814000.0,,187021000.0,675480000.0,,,,,-28000.0
DLNG,2019-09-30,,,914385000.0,,184386000.0,,322116000.0,924689000.0,,,21155000.0,17624000.0,3068000.0,,,3265000.0,,,184386000.0,1249873000.0,21155000.0,,184386000.0,938805000.0,,,,,-31000.0
DLNG,2019-06-30,,,712027000.0,,192009000.0,,118198000.0,932335000.0,,,19511000.0,112912000.0,3119000.0,,,3415000.0,,,192009000.0,1053652000.0,19511000.0,,192009000.0,734953000.0,,,,,-23000.0
LPI,2020-03-31,65580000.0,,1257382000.0,73488000.0,1079670000.0,,427296000.0,2115528000.0,,,185684000.0,62777000.0,61268000.0,,,67443000.0,-1310759000.0,291031000.0,2394000.0,2604092000.0,81661000.0,4100000.0,1079670000.0,1524422000.0,2388035000.0,,,,
LPI,2019-12-31,40521000.0,,1170417000.0,85223000.0,841874000.0,,200479000.0,2028564000.0,,,170896000.0,40857000.0,35394000.0,,,64042000.0,-1545854000.0,51929000.0,2373000.0,2264437000.0,77149000.0,4500000.0,841874000.0,1422563000.0,2385355000.0,,,,
LPI,2019-09-30,53608000.0,,979972000.0,79269000.0,1079252000.0,,224732000.0,1993671000.0,,,145817000.0,31693000.0,59248000.0,,,61190000.0,-1304133000.0,113770000.0,2377000.0,2277651000.0,54341000.0,5700000.0,1079252000.0,1198399000.0,2381008000.0,,,,
LPI,2019-06-30,51289000.0,,1029526000.0,73510000.0,1344321000.0,,192515000.0,2388637000.0,,,170678000.0,55800000.0,38770000.0,,,63342000.0,-1039504000.0,63205000.0,2375000.0,2619922000.0,78514000.0,6100000.0,1344321000.0,1275601000.0,2381450000.0,,,,
DNI,2019-12-31,,,,597518.0,202347209.0,,764069.0,,,,37152686.0,793.0,238744276.0,,,8450.0,43411038.0,21272.0,158936171.0,239508345.0,,,202347209.0,37161136.0,,,,,
DNI,2019-09-30,,,,597518.0,202347209.0,,764069.0,,,,37152686.0,793.0,238744276.0,,,8450.0,43411038.0,21272.0,158936171.0,239508345.0,,,202347209.0,37161136.0,,,,,
DNI,2019-06-30,,,,588827.0,187464383.0,,686640.0,,,,14349799.0,158.0,201135556.0,,,8014.0,24002691.0,21272.0,163461692.0,201822196.0,,,187464383.0,14357813.0,,,,,
DNI,2019-03-31,,,,588827.0,187464383.0,,686640.0,,,,14349799.0,158.0,201135556.0,,,8014.0,24002691.0,21272.0,163461692.0,201822196.0,,,187464383.0,14357813.0,,,,,
ROL,2020-03-31,36844000.0,21527000.0,307500000.0,145375000.0,-190234000.0,,304830000.0,402829000.0,-38711000.0,,417868000.0,92582000.0,73215000.0,-38711000.0,596067000.0,105588000.0,426450000.0,45346000.0,327767000.0,1771479000.0,199602000.0,,800371000.0,971108000.0,84865000.0,394538000.0,,13300000.0,
ROL,2019-12-31,35234000.0,19476000.0,279000000.0,145033000.0,-143881000.0,,309787000.0,396260000.0,-21109000.0,,410035000.0,94276000.0,78698000.0,-21109000.0,572847000.0,103940000.0,420015000.0,51002000.0,327431000.0,1744376000.0,183800000.0,,815750000.0,928626000.0,89413000.0,386784000.0,,12500000.0,
ROL,2019-09-30,32932000.0,17500000.0,313500000.0,155886000.0,-161357000.0,,324188000.0,394403000.0,-26746000.0,,410880000.0,104362000.0,77948000.0,-26746000.0,570759000.0,99813000.0,419993000.0,46440000.0,327442000.0,1764793000.0,192980000.0,,806897000.0,957896000.0,86208000.0,397495000.0,,12500000.0,
ROL,2019-06-30,37644000.0,17579000.0,335375000.0,152294000.0,-208334000.0,,319845000.0,392379000.0,-68508000.0,,414341000.0,98466000.0,56955000.0,-68508000.0,563075000.0,98424000.0,410326000.0,51506000.0,327486000.0,1729777000.0,194360000.0,,752264000.0,977513000.0,82960000.0,397523000.0,,12500000.0,
EW,2020-03-31,151500000.0,662200000.0,594600000.0,585100000.0,2400100000.0,587800000.0,2507900000.0,1176100000.0,-152000000.0,158000000.0,746900000.0,662900000.0,303300000.0,-2045500000.0,1166200000.0,777800000.0,4052200000.0,163700000.0,218500000.0,6076100000.0,127600000.0,,3901100000.0,2175000000.0,1675900000.0,334800000.0,368200000.0,,
EW,2019-12-31,180400000.0,640900000.0,594400000.0,599100000.0,2644100000.0,585500000.0,2984000000.0,1140400000.0,-156000000.0,172200000.0,902400000.0,1179100000.0,274000000.0,-1434700000.0,1167700000.0,784100000.0,3741600000.0,168000000.0,218100000.0,6488100000.0,113400000.0,,4148300000.0,2339800000.0,1623300000.0,336500000.0,337800000.0,,
EW,2019-09-30,135900000.0,611100000.0,594200000.0,570000000.0,2277100000.0,386000000.0,2739700000.0,1046900000.0,-155800000.0,155800000.0,775800000.0,1186600000.0,256000000.0,-1434500000.0,1156600000.0,729100000.0,3461400000.0,144400000.0,217500000.0,5966300000.0,75400000.0,,3814800000.0,2151500000.0,1570400000.0,381100000.0,170300000.0,,
EW,2019-06-30,151000000.0,624900000.0,594100000.0,609600000.0,1940800000.0,412900000.0,2354700000.0,1002300000.0,-138200000.0,163800000.0,697000000.0,726800000.0,244100000.0,-1415600000.0,1173900000.0,731700000.0,3186700000.0,130200000.0,216900000.0,5573500000.0,68200000.0,,3500300000.0,2073200000.0,1512300000.0,385600000.0,207500000.0,,
EVLO,2020-03-31,1210000.0,,19720000.0,,39344000.0,,60993000.0,20584000.0,,,12463000.0,58115000.0,1570000.0,,,169000.0,-221894000.0,,32000.0,83147000.0,408000.0,,39344000.0,43803000.0,261206000.0,,,,
EVLO,2019-12-31,620000.0,,19634000.0,,60197000.0,,81009000.0,8341000.0,,,9743000.0,77833000.0,1570000.0,,,1346000.0,-198853000.0,,32000.0,90920000.0,365000.0,,60197000.0,30723000.0,259018000.0,,,,
EVLO,2019-09-30,1358000.0,,19549000.0,,80546000.0,,101231000.0,8339000.0,,,9675000.0,97061000.0,1570000.0,,,1370000.0,-176254000.0,,32000.0,111140000.0,398000.0,,80546000.0,30594000.0,256768000.0,,,,
